easting,northing,height,dz_dx,dz_dy,tangent_x,tangent_y,tangent_derivative
3.330896155381498393e+05,4.980179924762553535e+06,2.046628999999999905e+03,1.150878587971278927e-01,-1.594785582007551827e-01,-6.972803028078700116e-01,7.167985625795891824e-01,-1.945624983121373996e-01
3.330884017713854555e+05,4.980181201469413005e+06,2.046221000000000004e+03,1.260977595517790151e-01,-1.611413489759661866e-01,-6.755422907317698566e-01,7.373212416802278346e-01,-2.039973088567390014e-01
3.330872364910757169e+05,4.980182521375625394e+06,2.045826000000000022e+03,1.350454790741934530e-01,-1.606703721866509782e-01,-6.453457474269435057e-01,7.638906114608030595e-01,-2.098856144830606452e-01
3.330861354725087294e+05,4.980183884069308639e+06,2.045442000000000007e+03,1.404486193603933508e-01,-1.590252281716174609e-01,-6.092418155046004369e-01,7.929844955865519296e-01,-2.116717121914470090e-01
3.330850838104534196e+05,4.980185323288287967e+06,2.045095000000000027e+03,1.427958053851323128e-01,-1.538421590919749893e-01,-5.554790121074313358e-01,8.315305569299016319e-01,-2.072445291374668264e-01
3.330831501886409242e+05,4.980188352923582308e+06,2.044528999999999996e+03,1.393263610668714347e-01,-1.424592584969577858e-01,-5.274374392084640872e-01,8.495938722243809860e-01,-1.945184521559889523e-01
3.330822358082170249e+05,4.980189910837574862e+06,2.044288999999999987e+03,1.341953061076100739e-01,-1.357355889750798128e-01,-5.001845031462479607e-01,8.659188546349715354e-01,-1.846584182484979908e-01
3.330813377835954889e+05,4.980191490557177924e+06,2.044017000000000053e+03,1.301900436593473320e-01,-1.299533623820168238e-01,-4.955757929321351618e-01,8.685646973367531221e-01,-1.773919369835801896e-01
3.330804394694083603e+05,4.980193059168255888e+06,2.043708000000000084e+03,1.239663727189218162e-01,-1.237703626907473847e-01,-5.029717330278413723e-01,8.643028611401040173e-01,-1.693266599215727530e-01
3.330795248003513552e+05,4.980194605974013917e+06,2.043356999999999971e+03,1.172242826545227268e-01,-1.210686238588233599e-01,-5.130931888086033288e-01,8.583329072092126255e-01,-1.640641648815726050e-01
3.330786168592449394e+05,4.980196108139309101e+06,2.043012999999999920e+03,1.082380553717213895e-01,-1.157908739978475848e-01,-5.231714237446384308e-01,8.522274704426090475e-01,-1.553072211796990010e-01
3.330777077584342915e+05,4.980197565870075487e+06,2.042679000000000087e+03,1.006517197020273258e-01,-1.092499422247747709e-01,-5.352713353203654156e-01,8.446801747314500730e-01,-1.461572406950188696e-01
3.330767974978989223e+05,4.980198979166315868e+06,2.042354000000000042e+03,9.377600753587515825e-02,-1.008483655029488446e-01,-5.542277577578813563e-01,8.323650596527171208e-01,-1.359159221558353114e-01
3.330758773198689451e+05,4.980200314907965250e+06,2.042099999999999909e+03,8.681383608688318654e-02,-9.201298455011064359e-02,-5.900630614748760827e-01,8.073571598015940598e-01,-1.255129797710496653e-01
3.330740311641125008e+05,4.980202764218346216e+06,2.041692999999999984e+03,8.032506201183535477e-02,-8.094012846915625559e-02,-6.130113555373275513e-01,7.900740965139209093e-01,-1.131888740194843951e-01
3.330731130739386426e+05,4.980203877581129782e+06,2.041534000000000106e+03,7.432972377251612084e-02,-7.734585788820491636e-02,-6.456697430422897455e-01,7.636167775263347224e-01,-1.070550484042057382e-01
3.330722242141881725e+05,4.980204901250928640e+06,2.041416999999999916e+03,7.099166591993866238e-02,-7.452998921290350520e-02,-6.656119254328191071e-01,7.462980401432226518e-01,-1.028744843241392315e-01
3.330713569872375811e+05,4.980205846542341635e+06,2.041301999999999907e+03,6.651087701331934166e-02,-7.363253841487592266e-02,-6.875570866611629972e-01,7.261303275459674023e-01,-9.919684406779163965e-02
3.330705189906099695e+05,4.980206702140744776e+06,2.041193999999999960e+03,6.297414475656114285e-02,-7.242899954323665790e-02,-7.117254404164308212e-01,7.024577549319515057e-01,-9.569861332282091071e-02
3.330697026266918401e+05,4.980207479360741563e+06,2.041097999999999956e+03,5.692776146811882182e-02,-7.119150345534620838e-02,-7.314980433505229307e-01,6.818435396587376740e-01,-9.018401283587472450e-02
3.330689239607296186e+05,4.980208188899088651e+06,2.041015000000000100e+03,5.208414258920734952e-02,-7.039949846620657814e-02,-7.511753544924953951e-01,6.601027092832402188e-01,-8.559522394260979383e-02
3.330681903001898318e+05,4.980208808332486078e+06,2.040936999999999898e+03,4.912158002561825554e-02,-7.053538845266241197e-02,-7.722185613177671160e-01,6.353569811974353332e-01,-8.274774733191052334e-02
3.330674867399677169e+05,4.980209371398824267e+06,2.040871000000000095e+03,4.671910434631165038e-02,-7.068282245421428356e-02,-7.990093994298037572e-01,6.013185342418975177e-01,-7.983189469989321330e-02
3.330662163758730749e+05,4.980210293868548237e+06,2.040756000000000085e+03,4.099349639209731722e-02,-6.953784056272130365e-02,-8.178612958844869718e-01,5.754154157599079555e-01,-7.354013952052121383e-02
3.330656653471662430e+05,4.980210652859997936e+06,2.040717000000000098e+03,3.875081053144201898e-02,-6.796917204398916779e-02,-8.516732237761114321e-01,5.240732009011770387e-01,-6.862384928494671965e-02
3.330651599038316635e+05,4.980210943963759579e+06,2.040682999999999993e+03,3.715912891096596893e-02,-6.657581637535682495e-02,-8.855217415498978228e-01,4.645979393437252303e-01,-6.383620364583275641e-02
3.330646842706220923e+05,4.980211167591731064e+06,2.040643000000000029e+03,3.600836477167063815e-02,-6.558159740576283148e-02,-9.234638365812792848e-01,3.836854734370124809e-01,-5.841512893045081034e-02
3.330642463351311162e+05,4.980211323537951335e+06,2.040630000000000109e+03,3.506460533381441924e-02,-6.514336922035950106e-02,-9.543939726647003852e-01,2.985500710790253143e-01,-5.291400549552451038e-02
3.330638700502422871e+05,4.980211422293205746e+06,2.040627999999999929e+03,3.483116627043990332e-02,-6.457016340692446621e-02,-9.803739754261707740e-01,1.971468191655299795e-01,-4.687737127395477654e-02
3.330635475283308187e+05,4.980211464063446037e+06,2.040656999999999925e+03,3.489301259080825057e-02,-6.399352900468134597e-02,-9.949946864819212422e-01,9.992784333079168801e-02,-4.111309746376525659e-02
3.330632717519676080e+05,4.980211482380618341e+06,2.040679000000000087e+03,3.534078665029220800e-02,-6.373232777435015872e-02,-9.996592687598579996e-01,2.610261256092635471e-02,-3.699232519972908695e-02
3.330630427211492788e+05,4.980211477244723588e+06,2.040729000000000042e+03,3.582077636691528844e-02,-6.347134998069374479e-02,-9.903337187235443650e-01,-1.387051749546344137e-01,-2.667071796333271225e-02
3.330626696828538552e+05,4.980211398055405356e+06,2.040838999999999942e+03,3.741122299981839566e-02,-6.321396243823770855e-02,-9.748888408164867458e-01,-2.226920475712746428e-01,-2.239453709335523929e-02
3.330625186579580186e+05,4.980211357533941977e+06,2.040862000000000080e+03,3.805269313226497530e-02,-6.281310279658602891e-02,-9.435521050911033214e-01,-3.312241310323679189e-01,-1.509948331808838237e-02
3.330623749405412818e+05,4.980211294589188881e+06,2.040859999999999900e+03,3.896293205074460170e-02,-6.250890642018915033e-02,-9.205009295765530508e-01,-3.907403724325163030e-01,-1.144066179676445777e-02
3.330622472884124145e+05,4.980211242341187783e+06,2.040858999999999924e+03,3.906160567227360408e-02,-6.252645985228313941e-02,-9.001959157248031751e-01,-4.354851470628856025e-01,-7.933753323740369567e-03
3.330621351214406313e+05,4.980211178572603501e+06,2.040859999999999900e+03,4.019776949735300031e-02,-6.182697664868466031e-02,-8.693321989159853436e-01,-4.942282144191061932e-01,-4.388579076640610616e-03
3.330620229544664035e+05,4.980211114804021083e+06,2.040847999999999956e+03,4.104986280498439111e-02,-6.168809589070075455e-02,-8.420234982106871158e-01,-5.394408479722655470e-01,-1.287870323047682342e-03
3.330619183850362897e+05,4.980211039720813744e+06,2.040843000000000075e+03,4.195829082254471515e-02,-6.115962103672587663e-02,-8.323716693371236985e-01,-5.542178308976806189e-01,-1.029140064995687220e-03
3.330618141056703171e+05,4.980210975746276788e+06,2.040828999999999951e+03,4.241111948961989730e-02,-6.079208828996938985e-02,-8.427944112154613920e-01,-5.382356179443940070e-01,-3.023387272360948674e-03
3.330617177139151609e+05,4.980210911565781571e+06,2.040819999999999936e+03,4.349785201406908969e-02,-6.041798526270973635e-02,-8.427944232701922722e-01,-5.382355990685343539e-01,-4.140636609301077964e-03
3.330616134345451137e+05,4.980210847591248341e+06,2.040810999999999922e+03,4.380110892731212818e-02,-5.992256132700912036e-02,-8.427944316346486220e-01,-5.382355859710776791e-01,-4.662875794630767790e-03
3.330615170427859994e+05,4.980210783410754986e+06,2.040804000000000087e+03,4.495222401872386170e-02,-5.935692811914723699e-02,-8.427944404240305110e-01,-5.382355722082527993e-01,-5.937474316942699393e-03
3.330614127634116448e+05,4.980210719436223619e+06,2.040806000000000040e+03,4.584648107704300535e-02,-5.871660414492652080e-02,-8.106242009682869121e-01,-5.855667381302719354e-01,-2.781776727054645348e-03
3.330613239691943163e+05,4.980210643941105343e+06,2.040803000000000111e+03,4.659514500004367094e-02,-5.844010064947427474e-02,-7.466419525505106902e-01,-6.652261229774134588e-01,4.085991539252827043e-03
3.330612430625883862e+05,4.980210568240030669e+06,2.040818999999999960e+03,4.734358915744579788e-02,-5.808939467464836748e-02,-6.243599285777902130e-01,-7.811367867322194236e-01,1.581632315441542161e-02
3.330611934163667611e+05,4.980210480606446043e+06,2.040821999999999889e+03,4.776719973606743941e-02,-5.813628115911245037e-02,-3.761791664422011183e-01,-9.265469414632216960e-01,3.589696811602959003e-02
3.330611671429170528e+05,4.980210381246317178e+06,2.040826999999999998e+03,4.820825650674168128e-02,-5.818381079421841573e-02,-3.055805227264805635e-01,-9.521662376550698026e-01,4.066915599330300779e-02
3.330611332719206694e+05,4.980210293200814165e+06,2.040842000000000098e+03,4.877013246235320509e-02,-5.845243917792514871e-02,-3.415632577746547938e-01,-9.398587877646114030e-01,3.827895330170660859e-02
3.330610991108557209e+05,4.980210194046642631e+06,2.040827999999999975e+03,4.915642103023908083e-02,-5.811084665651218562e-02,-2.664287515706965648e-01,-9.638546157675855763e-01,4.291372388927150450e-02
3.330610722572680097e+05,4.980210072469176725e+06,2.040820999999999913e+03,4.948560944237002934e-02,-5.812362499355771400e-02,-1.815895680314352223e-01,-9.833744092573066808e-01,4.817121494952075755e-02
3.330610255675007938e+05,4.980209795782282017e+06,2.040777000000000044e+03,5.038095552736467780e-02,-5.829314254609564705e-02,-1.663934456013149710e-01,-9.860594410383797248e-01,4.909744277248884181e-02
